booking_id,hotel_name,category,price,rating,country,created_date,rooms_booked,customer_email
5024,Walker PLC Hotel,Luxury,483.21,4.1,Italy,2025-03-04,2.0,brianhodges@example.net
5553,Guerra-Smith Hotel,family,228.45,3.2,Italy,2024.05.26,2.0,julie89@example.com
8720,Richard-Garrett Hotel,Luxury,,4.3,Japan,27/02/2025,5.0,OWASHINGTON@EXAMPLE.ORG
3150,Cherry Ltd Hotel,business,291.33,4.9,Spain,2025-04-03,4.0,marypeck@example.com
5245,Stone Ltd Hotel,Business,146.69,2.5,France,11/05/2025,4.0,richardbennett@example.net
10846,"Jackson, Riley and Simpson Hotel",luxury,,2.7,Canada,2024-03-28,5.0,johnlewis@example.net
8174,"Green, White and Nelson Hotel",Luxury,392.74,2.8,Germany,2025-08-15,4.0,james68@example.com
6279,"Richardson, Reed and Ross Hotel",Resort,411.7,3.6,Canada,2024-03-17,5.0,jrobertson@example.org
5498,Price-Cooper Hotel,Resort,428.27,5.0,UAE,2025-08-18,1.0,transcott@example.com
10563,Russell Ltd Hotel,Resort,235.31,3.6,UAE,2025.11.25,2.0,beverly00@example.com
7181,Bauer PLC Hotel,budget,107.51,3.8,Australia,2025.12.07,2.0,MICHAELANDRADE@EXAMPLE.NET
4282,"Cummings, Johnston and Wood Hotel",Business,270.43,4.1,UAE,2024-06-18,1.0,TAYLOR99@EXAMPLE.NET
12055,"Mercado, English and Wright Hotel",business,268.87,4.0,Singapore,2025-10-16,5.0,calebcompton@example.org
7662,"Bates, Roach and Allen Hotel",Resort,328.39,3.4,Germany,2025-12-13,5.0,lance24@example.org
5919,Velasquez-Castro Hotel,Boutique,202.47,4.7,Spain,2024-10-21,3.0,lesliecoleman@example.org
6990,Russell and Sons Hotel,Boutique,213.12,3.9,Singapore,2024-07-02,1.0,TIFFANYMCKNIGHT@EXAMPLE.COM
12228,Hartman-Smith Hotel,Resort,319.08,3.6,Thailand,2026-01-22,2.0,VJOHNSON@EXAMPLE.COM
11618,"Glenn, Fernandez and Henry Hotel",Boutique,,4.4,Thailand,2024-10-20,1.0,KELLI74@EXAMPLE.ORG
6781,Olsen and Sons Hotel,Family,,4.2,Japan,2024-10-05,4.0,howellthomas@example.net
3250,Smith and Sons Hotel,family,130.18,4.4,Spain,2024-10-11,2.0,LORIOSBORN@EXAMPLE.ORG
9441,Brooks-Henderson Hotel,Business,163.43,4.5,Japan,2024-12-15,2.0,zbrown@example.com
8698,Bird Ltd Hotel,Budget,160.88,2.9,Italy,2024-08-25,1.0,briannamontoya@example.com
2662,"Hernandez, Andrade and Turner Hotel",Budget,171.16,4.1,USA,2024-06-05,2.0,LOPEZMICHAELA@EXAMPLE.COM
2593,Jacobs Inc Hotel,resort,382.07,4.0,Thailand,2025-05-23,5.0,langchristopher@example.net
1456,"Chang, Perez and Hayes Hotel",Budget,45.85,4.2,France,20/02/2026,,phillipslucas@example.org
3582,Patterson PLC Hotel,Resort,333.73,4.7,USA,2025-12-23,4.0,CALEB84@EXAMPLE.NET
7673,"Henderson, Williams and Mcdaniel Hotel",resort,413.43,3.3,USA,09/06/2024,2.0,longscott@example.net
1360,Hall-Sullivan Hotel,Family,123.08,4.6,Thailand,2025-03-04,4.0,jacobsandoval@example.com
7338,"Smith, Ross and Green Hotel",Family,215.49,4.5,France,2024-10-24,5.0,TIMOTHY73@EXAMPLE.NET
2639,Hodge LLC Hotel,Budget,56.22,4.7,Canada,2025-01-27,2.0,dianamclaughlin@example.com
11485,Henderson-Shah Hotel,luxury,423.66,,Germany,2024-07-31,4.0,vthomas@example.com
11640,Lowe PLC Hotel,Boutique,202.1,3.7,UAE,2024-10-08,1.0,elizabethjackson@example.com
9803,Hunt Ltd Hotel,Boutique,349.98,3.4,Italy,13/09/2024,4.0,RENEEPATEL@EXAMPLE.NET
10549,Leon-Rangel Hotel,business,151.1,2.9,UK,2026-01-23,4.0,yvonne13@example.org
5148,Fuller Group Hotel,Business,185.27,5.0,Italy,2024-03-27,4.0,TARA61@EXAMPLE.NET
1033,"Stanley, Tucker and Lee Hotel",budget,74.13,3.6,Japan,2024-04-09,4.0,tanyariley@example.net
8696,Dudley and Sons Hotel,Business,221.09,2.6,Italy,2024-07-11,1.0,carlrobinson@example.net
3310,Jackson-Payne Hotel,Business,210.05,,Italy,2025-07-29,3.0,RMUELLER@EXAMPLE.NET
9643,Atkinson PLC Hotel,Resort,292.17,4.5,UK,05/09/2025,2.0,GREENMATTHEW@EXAMPLE.COM
10390,Weber LLC Hotel,Family,77.86,3.8,Japan,25/06/2025,1.0,millerandrew@example.net
12454,Martinez-Martinez Hotel,Boutique,,3.5,Japan,2024-11-10,5.0,DOUGLASDONOVAN@EXAMPLE.ORG
9536,"Wilson, Robinson and Trujillo Hotel",Resort,230.55,2.8,Japan,2025-08-02,1.0,ericksongeorge@example.com
1102,Dalton-Branch Hotel,Family,127.9,4.9,France,2024-06-09,4.0,ashley09@example.net
4528,Orozco-Murray Hotel,Family,74.25,2.5,Japan,12/03/2025,5.0,MITCHELLMICHAEL@EXAMPLE.COM
11479,Clark Ltd Hotel,Budget,161.54,4.7,Germany,2025-10-03,3.0,tallen@example.com
6847,"Mcguire, Cowan and Johnston Hotel",Boutique,234.38,3.0,Spain,2025-12-02,3.0,moralesmichael@example.com
9574,Swanson and Sons Hotel,budget,48.56,4.4,Canada,2025-12-13,4.0,ELIZABETH51@EXAMPLE.ORG
12889,"Dean, Palmer and Ho Hotel",Resort,386.11,3.4,Australia,2025-10-14,4.0,aphillips@example.com
5490,"Martinez, Morrison and Turner Hotel",Budget,50.54,4.3,Australia,2025-03-21,5.0,ufoster@example.org
4146,Moore-Hernandez Hotel,Resort,257.15,4.8,UK,2024-04-25,5.0,CAROLINEPERRY@EXAMPLE.ORG
8680,Newman Ltd Hotel,Resort,314.27,4.4,Germany,2025-11-02,5.0,usampson@example.com
12078,Farrell-Campos Hotel,Luxury,,2.8,Canada,2024-10-23,1.0,ogolden@example.org
3144,Mason PLC Hotel,resort,306.32,4.8,Japan,2024-06-27,2.0,edixon@example.net
5894,"Jones, Kelly and Ellis Hotel",luxury,390.38,3.8,UK,2025-08-11,4.0,jacob55@example.net
2570,"Clark, Stone and Andrews Hotel",Luxury,311.7,4.3,Spain,2024-04-26,1.0,cory42@example.org
11335,"Wilson, Parker and Flores Hotel",luxury,350.98,4.5,France,2025-09-12,5.0,CRAWFORDKENNETH@EXAMPLE.ORG
3576,Flores LLC Hotel,Business,304.97,3.8,Thailand,2025-03-31,3.0,michellearias@example.com
8856,Russo LLC Hotel,Budget,,2.7,Singapore,2024-08-28,2.0,GABRIELA47@EXAMPLE.COM
1538,Kelley-Brooks Hotel,resort,,4.1,Spain,2024-03-10,4.0,williamsfrank@example.org
3239,"Choi, Moreno and Hendricks Hotel",Boutique,217.27,4.5,Thailand,2024-12-24,2.0,ingramjessica@example.com
8973,"Williams, White and Hill Hotel",family,171.35,4.2,UAE,2025.05.19,2.0,jrivas@example.com
11731,Douglas LLC Hotel,budget,141.6,2.7,USA,2024-10-16,2.0,megan77@example.net
10987,Cole Group Hotel,Resort,387.39,2.7,Germany,2024-11-26,1.0,IBELL@EXAMPLE.ORG
1937,Crawford-Fuller Hotel,boutique,342.64,5.0,UAE,2024-11-23,5.0,anthonyrojas@example.org
1839,"Parker, Ferguson and Flowers Hotel",family,250.43,2.8,UAE,2024.09.18,2.0,blevy@example.org
4946,Morales Inc Hotel,Resort,241.24,4.1,France,2024-09-30,2.0,GRANTHENDERSON@EXAMPLE.NET
5438,"Stark, Hodge and Cannon Hotel",Resort,248.01,3.9,Canada,2024-04-20,2.0,JOHNCOOKE@EXAMPLE.NET
11712,Howe LLC Hotel,Business,192.85,4.0,Australia,2025-03-16,1.0,shermanrobert@example.com
6379,Brown Inc Hotel,Resort,380.01,,Thailand,2025-01-04,2.0,qking@example.com
5412,Crawford and Sons Hotel,Budget,200.32,3.6,Canada,2024-10-07,2.0,tanyabennett@example.net
8540,Goodwin-Kennedy Hotel,Business,150.71,4.1,UAE,2024-09-10,3.0,benjamin87@example.com
5783,Lopez-Weaver Hotel,Resort,413.99,4.3,Canada,2024-04-06,4.0,jessicaburns@example.com
3303,"Stewart, Mcdonald and Payne Hotel",Business,151.75,4.4,France,2025-08-29,3.0,nicholas33@example.com
11918,"Luna, Zuniga and Davidson Hotel",Budget,86.53,2.6,Australia,2026-01-11,4.0,ELANG@EXAMPLE.COM
7224,"Davis, Castillo and Jones Hotel",Family,149.75,2.6,France,2024-08-08,1.0,SEANSCHULTZ@EXAMPLE.NET
4349,Hansen-Dorsey Hotel,Business,242.58,5.0,Italy,2024-06-24,5.0,DAWN33@EXAMPLE.ORG
5035,Wilkinson Ltd Hotel,Resort,241.82,2.8,UK,29/01/2025,3.0,LOUIS04@EXAMPLE.ORG
6484,"Mcpherson, Fisher and Elliott Hotel",boutique,190.25,3.4,UAE,2024-06-19,4.0,mikayla02@example.net
3982,"Brennan, Cruz and Archer Hotel",Business,290.87,4.2,UAE,2026-02-15,4.0,frankkey@example.org
12728,Wise-Stewart Hotel,Luxury,304.49,3.8,Canada,2024-12-25,1.0,stephen23@example.org
9788,Miller and Sons Hotel,Boutique,209.43,,USA,2026-01-16,4.0,stephanie40@example.com
7064,"Powell, Schmidt and Myers Hotel",Family,74.33,3.6,Spain,2024-04-12,4.0,cdavies@example.com
12291,"Parker, Cox and Ramos Hotel",Business,161.61,4.4,Singapore,2025-06-05,4.0,allenisabella@example.org
3715,Lam-Stone Hotel,Family,195.81,2.6,Australia,16/04/2025,,justinmckinney@example.com
12274,Pineda-Maynard Hotel,Luxury,376.39,4.8,Spain,2025-03-21,4.0,warrenalexander@example.net
12324,"Smith, Sanchez and Gray Hotel",Business,147.82,4.2,France,2025-06-28,3.0,bennettelizabeth@example.org
12559,Hernandez PLC Hotel,Business,282.58,2.9,Germany,2025-10-20,5.0,jgonzalez@example.org
2783,Vincent Ltd Hotel,Boutique,212.46,4.3,UK,2024-08-25,3.0,collinsterrance@example.com
1357,Cooper-Mueller Hotel,resort,383.99,4.9,Australia,2024-04-05,,GBAILEY@EXAMPLE.COM
10282,"English, Davis and Oconnell Hotel",Resort,340.86,4.2,Thailand,2024-03-24,2.0,kleinjeremy@example.org
4919,"Thompson, Horn and White Hotel",luxury,433.42,4.2,USA,2024-07-08,5.0,uyoung@example.com
6905,Howe Inc Hotel,Business,255.09,3.1,Germany,2024-06-21,4.0,gregorymarks@example.com
8169,Navarro-Ford Hotel,Family,174.04,3.4,Germany,2026-02-24,3.0,dpowell@example.com
11408,"Ward, Romero and Rich Hotel",Business,212.03,2.7,Germany,2024-12-10,2.0,brittany40@example.net
1747,Cunningham-Keller Hotel,Budget,157.32,4.7,France,21/01/2026,3.0,FERNANDOTHOMAS@EXAMPLE.NET
1724,"House, Smith and Wright Hotel",business,214.4,3.2,UAE,2025.09.17,4.0,matthew62@example.org
3254,Myers PLC Hotel,Business,,4.6,Japan,06/08/2024,5.0,dennis01@example.com
1149,"Bautista, Barnes and Newton Hotel",Boutique,274.85,4.4,Japan,2025-10-03,1.0,NICOLEPENA@EXAMPLE.COM
7853,"Turner, Rasmussen and Rodriguez Hotel",Boutique,260.84,4.7,UK,2024-09-21,,glee@example.org
5851,Maldonado-Watkins Hotel,Boutique,213.81,4.6,Italy,2025-10-13,1.0,CURTISLUCAS@EXAMPLE.COM
3145,"Ramirez, Miller and Mccormick Hotel",Budget,28.08,4.5,Germany,2024-06-18,3.0,GREGORY38@EXAMPLE.COM
10165,Vaughn PLC Hotel,Budget,187.34,3.0,Canada,2025-03-02,2.0,hilljean@example.org
5123,Miller-Bonilla Hotel,Budget,37.98,4.6,Australia,2025-07-24,2.0,matthew96@example.com
11437,"Baker, Pierce and Lynch Hotel",luxury,388.39,3.0,Japan,2024.08.28,4.0,davidmyers@example.org
11378,Brooks Inc Hotel,Boutique,,3.8,Italy,2025-11-13,3.0,ichandler@example.org
2984,Calhoun Ltd Hotel,Luxury,,4.1,Singapore,2025.03.31,2.0,beardsarah@example.org
12803,Blake-Byrd Hotel,Family,196.98,4.7,Germany,2024-04-24,4.0,DSHEPPARD@EXAMPLE.NET
9251,Wiggins PLC Hotel,Budget,,,Singapore,2024-06-14,4.0,KENNETH33@EXAMPLE.NET
6492,Newman-Lopez Hotel,Family,152.13,2.6,UAE,2025.06.10,1.0,douglas53@example.net
9772,Cannon Inc Hotel,Boutique,198.25,3.5,Italy,2024-12-23,3.0,danielstyler@example.org
4656,Garner-Everett Hotel,Resort,274.22,3.4,Japan,2024.05.31,2.0,matthew59@example.net
7779,Alvarez Group Hotel,Business,137.42,3.6,UK,2025-10-09,5.0,wallcrystal@example.com
1333,"Mccann, Brown and Kim Hotel",Family,238.36,2.9,Canada,2025-08-14,1.0,petersonkayla@example.net
11158,Butler-Nash Hotel,Luxury,441.93,3.2,Spain,2026-01-20,5.0,crystal45@example.net
6709,Johnson-Garcia Hotel,Family,185.87,2.8,Spain,2025-01-27,1.0,wilsonemily@example.com
7143,Allen and Sons Hotel,Resort,416.25,2.5,Italy,2025-09-16,5.0,anthony62@example.com
11069,"Shepard, Gordon and Pittman Hotel",Business,,4.8,USA,20/05/2025,3.0,whitejason@example.com
8370,"Lyons, Wilson and Phelps Hotel",Family,267.28,3.6,Singapore,2025-02-16,3.0,CHRISTOPHER19@EXAMPLE.NET
2701,"Myers, Trevino and Simpson Hotel",Budget,73.69,2.7,France,19/07/2024,1.0,CMITCHELL@EXAMPLE.ORG
9113,Russell Group Hotel,Boutique,197.64,4.6,Japan,2025-01-04,3.0,BWILSON@EXAMPLE.COM
4524,"Mcfarland, Trevino and Thomas Hotel",Budget,183.5,4.1,Japan,2025-01-03,4.0,CLINEKATIE@EXAMPLE.COM
8337,Wilson-Rodriguez Hotel,Budget,34.45,4.6,Spain,2025-03-24,1.0,KMOSLEY@EXAMPLE.COM
5112,Bass Inc Hotel,Budget,188.13,3.1,France,2024-04-14,2.0,garyblake@example.com
2358,Hooper LLC Hotel,Boutique,281.19,3.5,Australia,2024-05-12,2.0,uporter@example.com
3271,Obrien Inc Hotel,Boutique,231.33,3.2,Singapore,2025-03-09,4.0,VICTORIA91@EXAMPLE.COM
10272,Bridges-Duke Hotel,Boutique,210.25,2.7,Spain,2024-09-09,5.0,allison58@example.net
6361,"Armstrong, Reed and Newton Hotel",Budget,,2.7,Italy,26/02/2025,2.0,murraylauren@example.net
7835,Smith-Clark Hotel,Business,201.88,4.5,Germany,2025-01-12,4.0,ccummings@example.org
7747,"Jones, Hickman and Zhang Hotel",luxury,441.56,4.5,Japan,2024-12-20,4.0,gedwards@example.net
1290,"Herrera, Martin and Bond Hotel",Resort,,5.0,Germany,2026-02-09,1.0,nwilson@example.net
12801,Roy-Cameron Hotel,Family,156.96,3.7,UAE,2024-05-23,2.0,michael12@example.com
2261,Bernard PLC Hotel,resort,282.05,4.3,USA,2025-08-15,1.0,brittanyramirez@example.net
9686,"Martin, Morris and Baker Hotel",Budget,45.2,2.9,Spain,2024-11-17,4.0,michael03@example.org
1967,Rodriguez Ltd Hotel,Resort,386.41,3.2,Australia,2024-06-28,2.0,BOYDMARIA@EXAMPLE.NET
12791,"Martin, Cobb and Carson Hotel",Boutique,258.18,3.4,Canada,2025-01-23,2.0,WIGGINSBENJAMIN@EXAMPLE.ORG
9464,Brooks PLC Hotel,business,170.28,4.4,UK,2025.03.30,1.0,LANEASHLEY@EXAMPLE.NET
6079,"Vargas, Murphy and Morrison Hotel",Resort,343.26,3.5,Canada,2024-03-21,2.0,nryan@example.net
5417,"Gibbs, Chase and Molina Hotel",budget,30.75,3.3,Australia,2026-02-28,4.0,allenlisa@example.net
6481,"Martin, Allen and Ryan Hotel",Family,191.35,2.9,Germany,2025-11-12,5.0,draketheodore@example.org
1070,Hall Ltd Hotel,Resort,388.48,2.9,USA,2025-10-25,4.0,JASMINEBROWN@EXAMPLE.COM
11190,Sutton Group Hotel,business,183.16,3.9,UK,2025-10-23,1.0,hernandezwilliam@example.net
8356,"Miller, Melton and Williams Hotel",Luxury,341.98,2.6,Japan,2025-01-19,2.0,JOHN88@EXAMPLE.ORG
7826,Gilbert Ltd Hotel,boutique,308.37,5.0,UK,2024-09-18,4.0,BHOPKINS@EXAMPLE.COM
9410,Harris Group Hotel,Family,,4.7,Spain,2025-07-04,1.0,wcole@example.org
10417,Walker-Johnson Hotel,Budget,186.62,3.3,France,2025.12.29,2.0,KGONZALEZ@EXAMPLE.ORG
2643,Hill-Bell Hotel,Family,220.17,3.7,Singapore,2026-02-19,4.0,STEVEN19@EXAMPLE.COM
3865,"Berry, Singleton and Whitaker Hotel",Business,242.64,,Australia,2024-03-18,1.0,DMCDONALD@EXAMPLE.COM
12853,"Murray, Ruiz and Guerra Hotel",Boutique,311.17,3.3,Thailand,2025-08-15,,tonyaandrews@example.net
4883,"Hurley, Lawson and Brown Hotel",Resort,356.43,2.7,Singapore,2024-10-20,2.0,EBROOKS@EXAMPLE.ORG
12579,"Leon, Spencer and Turner Hotel",Business,145.85,3.1,Japan,2025-09-10,5.0,PARKERIAN@EXAMPLE.ORG
2078,Gallegos PLC Hotel,Budget,85.02,4.1,Japan,2025-02-07,2.0,imiller@example.net
11356,"White, Case and Jones Hotel",Boutique,337.86,4.6,Germany,2024.12.25,3.0,sarakramer@example.org
4421,"Mathis, Miller and Contreras Hotel",boutique,338.5,2.8,Italy,2024-04-23,4.0,dawnpark@example.com
3998,"Gomez, Bryant and Ross Hotel",Resort,265.5,4.1,Singapore,2024-10-05,2.0,zsmith@example.com
2157,Moore-Rodriguez Hotel,resort,314.45,3.2,UAE,2025-03-02,2.0,EMENDOZA@EXAMPLE.COM
7085,Bishop-Schultz Hotel,Family,83.35,3.4,Australia,2025-01-18,5.0,pbarnes@example.org
11798,Yoder and Sons Hotel,Business,318.19,,France,2025-04-17,5.0,DONNA75@EXAMPLE.ORG
2236,Thomas-Hahn Hotel,Family,,4.9,Thailand,27/02/2026,4.0,vincentbryant@example.net
9337,"Martin, Young and Holland Hotel",Business,258.88,4.9,Italy,2025-02-24,2.0,hughesrobert@example.org
3127,Henson and Sons Hotel,luxury,385.2,3.0,UAE,2024-03-21,2.0,mkrueger@example.net
8386,"Cunningham, Marquez and Haas Hotel",Resort,405.13,4.1,France,2025-02-01,5.0,theodore57@example.com
10083,Patterson Ltd Hotel,Family,86.37,3.8,Spain,2026-02-03,4.0,samantha98@example.net
1385,Morris-Campbell Hotel,business,148.28,4.8,UAE,01/01/2026,5.0,ashleewashington@example.com
5923,"Montoya, Sandoval and Ponce Hotel",Family,216.73,4.6,UK,16/07/2024,4.0,laurenanderson@example.com
5341,"Lambert, Hurst and Reese Hotel",Resort,318.26,3.5,Germany,2024-07-13,1.0,OPORTER@EXAMPLE.ORG
6964,Dudley Inc Hotel,Budget,161.38,4.1,UK,2024-03-23,2.0,YBARNETT@EXAMPLE.ORG
5215,"Hunt, Hunt and Garcia Hotel",Business,255.86,2.5,USA,21/10/2024,1.0,kimberly97@example.com
8078,"Baker, Bass and Garza Hotel",Business,305.18,,France,2024-07-07,2.0,salvarez@example.org
4193,Holt Group Hotel,Budget,159.55,2.7,Japan,2025-06-28,3.0,xmorris@example.net
4562,Golden LLC Hotel,Business,247.89,4.4,USA,2025-04-25,,ronald30@example.net
6026,"Mendez, Aguilar and Rodriguez Hotel",Boutique,243.14,3.5,USA,2025.04.07,4.0,banderson@example.net
12075,"Boyd, Long and Larson Hotel",budget,166.96,3.1,Italy,2024-03-11,2.0,pamelaacosta@example.net
8508,"Adams, Gutierrez and Hogan Hotel",budget,132.49,3.6,Canada,2025-12-15,2.0,lauradickson@example.net
2430,"Smith, Smith and Logan Hotel",Budget,137.96,4.9,UAE,2024-06-06,4.0,buckjustin@example.com
10568,Summers PLC Hotel,Business,286.59,2.8,Spain,2025-09-20,3.0,ALBERT48@EXAMPLE.COM
6180,Higgins LLC Hotel,Family,156.68,4.1,UAE,2024-08-04,2.0,GENE59@EXAMPLE.NET
1047,"Garcia, Deleon and Henson Hotel",Luxury,466.11,4.2,Spain,2024-04-02,1.0,vdickson@example.org
2002,Martinez Inc Hotel,resort,427.39,2.6,USA,2024-05-18,3.0,MIRANDAWHITE@EXAMPLE.ORG
8219,"Nelson, Villegas and Chen Hotel",Resort,283.47,2.5,UK,2025-04-23,1.0,karinagarza@example.org
3616,Phelps and Sons Hotel,Business,208.01,3.0,Italy,07/03/2024,1.0,ijimenez@example.net
12608,Velez Inc Hotel,Resort,299.45,,Japan,2025-09-24,3.0,whitesusan@example.net
2678,"Parks, King and Rogers Hotel",Boutique,257.44,,Japan,2024-07-27,2.0,katie08@example.com
6144,"Lawson, Herring and Lewis Hotel",Business,293.09,3.2,Germany,2025-12-02,4.0,jackie02@example.net
4827,"Mathews, Harper and Peterson Hotel",Luxury,305.18,3.2,UK,2025-07-18,2.0,butlergabrielle@example.net
1221,Lloyd Group Hotel,Luxury,,2.8,Germany,2024.09.18,1.0,ypaul@example.com
1533,Gates Group Hotel,Family,265.57,4.9,Italy,2025-08-10,4.0,david70@example.org
4954,"Aguilar, Olson and Lane Hotel",Luxury,350.3,3.5,Germany,2026-01-11,4.0,matthewchang@example.net
10658,Mccoy PLC Hotel,Business,240.34,3.1,Thailand,2025-12-31,5.0,HCARRILLO@EXAMPLE.COM
4233,Smith-Montes Hotel,Luxury,338.26,3.4,Japan,2025-12-05,2.0,agarcia@example.org
1611,"Clarke, Lane and Wilson Hotel",Budget,58.12,3.7,UK,2024-08-20,5.0,brooksjamie@example.com
3519,Lopez and Sons Hotel,Budget,156.86,4.9,Spain,2025-09-05,5.0,smithheather@example.com
3340,Lynn Group Hotel,Business,155.42,3.2,Spain,2024.10.22,2.0,stephanie85@example.org
1101,Obrien-Gibbs Hotel,Family,181.74,3.4,Japan,2026-01-19,3.0,kimberlyjames@example.com
12107,Strickland-Miller Hotel,Family,162.2,4.4,France,2024-05-26,3.0,nblack@example.com
9268,Sosa Ltd Hotel,Boutique,275.62,2.9,Canada,2024-03-26,3.0,randy18@example.org
10748,Zavala Ltd Hotel,Boutique,365.46,4.9,USA,2025-10-03,3.0,umullen@example.com
11639,Shepherd PLC Hotel,Business,,3.6,USA,18/06/2024,4.0,QWILLIAMS@EXAMPLE.COM
12339,Green-Flores Hotel,Resort,357.43,3.9,Thailand,2025-05-24,3.0,sherryalvarez@example.org
11469,Garcia-Sanders Hotel,family,221.77,4.8,USA,09/01/2025,3.0,mary10@example.org
5710,Evans Ltd Hotel,Boutique,336.58,4.0,USA,2025-12-24,3.0,lopezjacob@example.com
11241,Nichols Inc Hotel,Boutique,242.19,4.4,Canada,2025-12-09,1.0,fduran@example.com
3688,King Group Hotel,Business,273.64,3.1,Japan,2024.08.11,2.0,elizabethjones@example.net
4973,"Lawrence, Harper and Weeks Hotel",family,250.69,4.2,UAE,2025-04-20,4.0,hjones@example.org
4006,Alvarez-Diaz Hotel,Budget,198.34,2.8,Japan,2025-08-07,5.0,zwolfe@example.net
4297,"Walker, Bird and Frank Hotel",boutique,275.05,3.2,Singapore,2025-11-17,2.0,JULIE34@EXAMPLE.NET
12073,"Peterson, Padilla and Bender Hotel",Budget,212.29,4.9,USA,09/06/2025,1.0,walkerbrittany@example.org
8364,Zamora-Rivera Hotel,Budget,104.98,2.6,France,2025-02-11,2.0,greenjesus@example.org
11391,Smith LLC Hotel,budget,67.95,2.9,USA,2024-07-28,5.0,vwagner@example.net
6278,"Richard, Cooper and Morgan Hotel",luxury,303.57,3.5,Canada,2024-08-24,3.0,mannbrandi@example.org
3483,Haynes-Brown Hotel,Luxury,332.61,3.3,Canada,2024-11-12,,mchen@example.net
4858,Shaw-Bishop Hotel,Budget,154.94,3.3,Italy,17/12/2024,2.0,zramirez@example.net
2277,"Romero, Cross and Castillo Hotel",Resort,426.44,3.4,Italy,2025.05.10,2.0,sullivanchristina@example.net
7977,George-Douglas Hotel,Budget,108.17,4.4,Japan,2025.01.11,1.0,PAUL49@EXAMPLE.ORG
7925,"Morgan, Johnston and Fowler Hotel",Resort,353.66,3.8,Canada,2025-10-24,5.0,johnsonmelissa@example.com
4111,Barber-Young Hotel,Boutique,267.42,3.7,France,2025-09-13,3.0,conleyantonio@example.org
6748,"Diaz, Norris and Stevenson Hotel",Budget,205.57,2.8,Japan,2025-11-29,3.0,zsnyder@example.net
12535,"Love, Brown and Holland Hotel",Boutique,308.79,2.8,Canada,2024-03-28,3.0,travisramirez@example.com
7939,Carrillo-Frederick Hotel,Resort,343.87,4.9,Australia,2024-05-27,2.0,jaredjohnson@example.org
7784,Flores-Leblanc Hotel,Boutique,182.81,3.2,France,2025-07-29,3.0,jparker@example.net
11094,"Graham, Ellis and Marshall Hotel",Boutique,318.49,3.1,France,2025-10-28,,hclayton@example.net
6948,"Michael, Jennings and Wagner Hotel",Business,183.97,4.6,Germany,29/08/2025,5.0,suarezamy@example.net
7341,"Curry, Smith and Jones Hotel",family,138.39,4.9,USA,2025-07-18,3.0,TODDKATHERINE@EXAMPLE.COM
3318,Mcdaniel Group Hotel,Boutique,196.29,3.1,Japan,2025-10-31,5.0,jessicamills@example.org
9208,"Beard, Smith and Mitchell Hotel",Luxury,397.16,4.4,France,2024-08-16,1.0,spatton@example.org
11905,Zhang PLC Hotel,Resort,363.1,3.7,France,2024-07-11,3.0,JONESPHILLIP@EXAMPLE.COM
3992,English Ltd Hotel,Boutique,186.51,3.3,Thailand,2025-12-25,4.0,fking@example.org
12758,"Horn, Mcmahon and Vargas Hotel",Business,268.81,3.7,UK,2024-05-26,5.0,kelly68@example.com
7697,"Bray, Howell and Bentley Hotel",Luxury,314.09,2.6,UAE,13/11/2025,4.0,fjoyce@example.com
4819,"Ford, Randall and Spence Hotel",Budget,,5.0,Spain,2024-09-01,5.0,pittmanjill@example.org
8275,"Evans, Perez and Wong Hotel",Resort,324.54,3.5,Australia,2024-09-07,1.0,alicia00@example.net
1019,Koch-Decker Hotel,Business,323.74,3.9,Singapore,16/04/2025,5.0,john39@example.org
5532,Greene-Peters Hotel,resort,429.15,3.6,Singapore,2024.08.06,5.0,singletonnicole@example.net
6920,Cooper and Sons Hotel,Business,156.21,4.4,France,2024-05-20,5.0,ALEXANDERSTEELE@EXAMPLE.NET
8142,Knight and Sons Hotel,Family,152.07,,Japan,21/05/2025,5.0,johnsonemily@example.org
6635,Rodgers-Mitchell Hotel,Family,193.66,3.3,Spain,04/05/2025,5.0,jonathan91@example.org
6070,"Ortiz, Mccormick and Smith Hotel",Family,121.6,,USA,2024-06-23,3.0,JANICEWEST@EXAMPLE.COM
6151,Coleman-Sanchez Hotel,Business,186.02,4.6,Spain,2025-03-28,4.0,WILSONHAYLEY@EXAMPLE.ORG
5111,"Rodriguez, Perez and Adkins Hotel",Luxury,372.21,2.7,USA,2024-12-28,2.0,CHRISTOPHER64@EXAMPLE.ORG
3666,"Steele, Briggs and Perez Hotel",Budget,138.86,2.8,Italy,2025-09-22,2.0,patriciamorrison@example.org
11829,Henderson-Frye Hotel,Business,312.08,4.2,Germany,2025-11-30,3.0,jason25@example.com
7706,Good-Turner Hotel,Resort,338.74,4.5,Italy,2025.09.22,4.0,KRISTIJOHNSON@EXAMPLE.NET
2413,"Odonnell, Stokes and White Hotel",Family,149.17,3.6,Canada,2025-02-06,3.0,bergerdonna@example.net
5403,Howard-Turner Hotel,Luxury,464.19,4.5,UAE,2024-07-27,1.0,rodriguezkimberly@example.com
